galid,ra,dec,mag,sed_name,z,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,catsim_id
113571882066970,53.2950076,-27.5918294,21.9151023,galaxySED/Exp.50E09.04Z.spec.gz,2.26,sersic2d,1.01874495,1.00062096,257.673584,4,110910041081
117943224807450,52.9928532,-27.1648455,26.5102063,galaxySED/Inst.25E09.02Z.spec.gz,1.56,sersic2d,0.142583802,0.142440602,145.270004,4,115178930476
117943224808474,52.9934391,-27.1644725,26.6800114,galaxySED/Inst.25E09.02Z.spec.gz,1.56,sersic2d,0.142583802,0.142440602,145.270004,4,115178930477
118077942751258,53.3431386,-27.4022013,29.4329704,galaxySED/Burst.25E09.02Z.spec.gz,1.56,sersic2d,0.0768427998,0.0706944019,16.6416073,4,115310490968
118077942752282,53.3429091,-27.4019024,29.1399273,galaxySED/Burst.25E09.02Z.spec.gz,1.56,sersic2d,0.0768427998,0.0706944019,16.6416073,4,115310490969
119585036349466,53.216702,-27.5589454,24.0521401,galaxySED/Inst.20E09.02Z.spec.gz,1.44,sersic2d,0.268687993,0.187144205,5.60508776,4,116782262060
119585036350490,53.2166146,-27.5587592,24.4873599,galaxySED/Inst.20E09.02Z.spec.gz,1.44,sersic2d,0.268687993,0.187144205,5.60508776,4,116782262061
120004701134874,53.0796902,-27.183509,26.8850855,galaxySED/Inst.25E09.02Z.spec.gz,1.37,sersic2d,0.133263797,0.132416606,26.6550922,4,117192090952
120004701135898,53.0795567,-27.1832497,26.0679586,galaxySED/Inst.25E09.02Z.spec.gz,1.37,sersic2d,0.133263797,0.132416606,26.6550922,4,117192090953
121187370528794,53.3192001,-27.4752733,26.3345704,galaxySED/Burst.20E09.04Z.spec.gz,4.52,sersic2d,0.490307093,0.339921206,65.8273087,4,118347041532
121187370529818,53.3186812,-27.4750077,26.3187568,galaxySED/Burst.20E09.04Z.spec.gz,4.52,sersic2d,0.490307093,0.339921206,65.8273087,4,118347041533
121187370530842,53.3195411,-27.4749129,25.9946443,galaxySED/Burst.20E09.04Z.spec.gz,4.52,sersic2d,0.490307093,0.339921206,65.8273087,4,118347041534
121187370531866,53.3191436,-27.474572,26.6216824,galaxySED/Burst.20E09.04Z.spec.gz,4.52,sersic2d,0.490307093,0.339921206,65.8273087,4,118347041535
124710073589786,53.194787,-27.3572952,27.6898983,galaxySED/Burst.25E09.02Z.spec.gz,3.35,sersic2d,0.277790099,0.268974692,345.67746,4,121787181240
124710073590810,53.1946598,-27.3571124,28.1182925,galaxySED/Burst.25E09.02Z.spec.gz,3.35,sersic2d,0.277790099,0.268974692,345.67746,4,121787181241
124710073591834,53.1942325,-27.3569597,28.0171651,galaxySED/Burst.25E09.02Z.spec.gz,3.35,sersic2d,0.277790099,0.268974692,345.67746,4,121787181242
124710073592858,53.1943026,-27.3574174,31.0385712,galaxySED/Burst.25E09.02Z.spec.gz,3.35,sersic2d,0.277790099,0.268974692,345.67746,4,121787181243
125977406083098,53.0609413,-27.5895877,24.7936405,galaxySED/Inst.20E09.02Z.spec.gz,1.38,sersic2d,0.275435209,0.2645787,269.683838,4,123024810628
125977406084122,53.0604934,-27.5892579,24.8273509,galaxySED/Inst.20E09.02Z.spec.gz,1.38,sersic2d,0.275435209,0.2645787,269.683838,4,123024810629
126159751606298,53.1948845,-27.6142412,28.9038834,galaxySED/Inst.50E09.02Z.spec.gz,1.46,sersic2d,0.0442681015,0.0418048985,19.6809139,4,123202882428
126159751607322,53.1950447,-27.6142175,29.919163,galaxySED/Inst.50E09.02Z.spec.gz,1.46,sersic2d,0.0442681015,0.0418048985,19.6809139,4,123202882429
131172321755162,53.2628789,-27.2784687,26.3603396,galaxySED/Inst.25E09.02Z.spec.gz,1.31,sersic2d,0.205678195,0.205276906,242.254486,4,128097970464
131172321756186,53.2635624,-27.2783271,24.4548848,galaxySED/Inst.25E09.02Z.spec.gz,1.31,sersic2d,0.205678195,0.205276906,242.254486,4,128097970465
131890463604762,52.9422243,-27.1813974,25.4033003,galaxySED/Burst.20E09.02Z.spec.gz,1.49,sersic2d,0.401998609,0.4019517,293.538727,4,128799280864
131890463605786,52.9417492,-27.181069,25.5377528,galaxySED/Burst.20E09.02Z.spec.gz,1.49,sersic2d,0.401998609,0.4019517,293.538727,4,128799280865
131890463606810,52.9425586,-27.1808377,26.3257592,galaxySED/Burst.20E09.02Z.spec.gz,1.49,sersic2d,0.401998609,0.4019517,293.538727,4,128799280866
131890463607834,52.9418609,-27.1805622,25.483357,galaxySED/Burst.20E09.02Z.spec.gz,1.49,sersic2d,0.401998609,0.4019517,293.538727,4,128799280867
132935998562330,53.0330959,-27.1522864,26.3920194,galaxySED/Burst.25E09.02Z.spec.gz,1.57,sersic2d,0.109997302,0.0684724003,75.7038651,4,129820311096
132935998563354,53.0331741,-27.151746,27.4271796,galaxySED/Burst.25E09.02Z.spec.gz,1.57,sersic2d,0.109997302,0.0684724003,75.7038651,4,129820311097
133211127869466,53.1203976,-27.6698545,27.4728707,galaxySED/Burst.40E09.02Z.spec.gz,1.44,sersic2d,0.092724897,0.0746394992,150.582565,4,130088992060
133211127870490,53.1203102,-27.6696683,27.9080905,galaxySED/Burst.40E09.02Z.spec.gz,1.44,sersic2d,0.092724897,0.0746394992,150.582565,4,130088992061
138902847549466,52.7852827,-27.4268645,28.4686211,galaxySED/Inst.40E09.002Z.spec.gz,1.44,sersic2d,0.0586096011,0.0583381988,15.6442595,4,135647312060
138902847550490,52.7851954,-27.4266782,28.9038409,galaxySED/Inst.40E09.002Z.spec.gz,1.44,sersic2d,0.0586096011,0.0583381988,15.6442595,4,135647312061
141768028647450,53.1715731,-27.1833527,25.7578049,galaxySED/Burst.25E09.02Z.spec.gz,1.56,sersic2d,0.279429406,0.237552598,121.567413,4,138445340476
141768028648474,53.1721591,-27.1829797,25.92761,galaxySED/Burst.25E09.02Z.spec.gz,1.56,sersic2d,0.279429406,0.237552598,121.567413,4,138445340477
144466309607450,52.7963598,-27.2665006,24.6390362,galaxySED/Inst.25E09.02Z.spec.gz,1.56,sersic2d,0.138840303,0.138790697,12.1315594,4,141080380476
144466309608474,52.7969462,-27.2661277,24.8088413,galaxySED/Inst.25E09.02Z.spec.gz,1.56,sersic2d,0.138840303,0.138790697,12.1315594,4,141080380477
145443666014234,53.2277329,-27.4630247,26.9260735,galaxySED/Inst.25E09.02Z.spec.gz,1.23,sersic2d,0.147182807,0.1037485,165.436691,4,142034830092
145443666015258,53.2282383,-27.4629622,25.5143069,galaxySED/Inst.25E09.02Z.spec.gz,1.23,sersic2d,0.147182807,0.1037485,165.436691,4,142034830093
149641298862106,52.8765057,-27.2716454,24.4101941,galaxySED/Inst.80E08.04Z.spec.gz,3.44,sersic2d,0.949459374,0.933136404,193.34938,4,146134080920
149641298863130,52.8769532,-27.2713148,23.4504915,galaxySED/Inst.80E08.04Z.spec.gz,3.44,sersic2d,0.949459374,0.933136404,193.34938,4,146134080921
153965959839770,52.9364024,-27.6453783,30.6550572,galaxySED/Inst.10E09.02Z.spec.gz,5.41,sersic2d,0.232190505,0.232014894,243.876205,4,150357382656
153965959840794,52.9363616,-27.6449027,30.5503498,galaxySED/Inst.10E09.02Z.spec.gz,5.41,sersic2d,0.232190505,0.232014894,243.876205,4,150357382657
159991399436314,53.0384911,-27.521074,26.9849376,galaxySED/Exp.50E09.02Z.spec.gz,2.28,sersic2d,0.162346601,0.102798603,282.842743,4,156241601012
159991399437338,53.0384692,-27.520632,28.500971,galaxySED/Exp.50E09.02Z.spec.gz,2.28,sersic2d,0.162346601,0.102798603,282.842743,4,156241601013
160945040359450,53.072219,-27.3762286,27.6092966,galaxySED/Inst.25E09.02Z.spec.gz,1.74,sersic2d,0.124811903,0.1208909,207.060013,4,157172890976
160945040360474,53.0718745,-27.3761976,28.5072166,galaxySED/Inst.25E09.02Z.spec.gz,1.74,sersic2d,0.124811903,0.1208909,207.060013,4,157172890977
165109474336794,52.9603994,-27.6715232,29.8078041,galaxySED/Inst.25E09.02Z.spec.gz,1.86,sersic2d,0.131488204,0.131416798,33.2839241,4,161239721032
165109474337818,52.9599331,-27.6714654,28.6218654,galaxySED/Inst.25E09.02Z.spec.gz,1.86,sersic2d,0.131488204,0.131416798,33.2839241,4,161239721033
166744771297306,52.9540771,-27.5469622,28.4926522,galaxySED/Burst.32E09.002Z.spec.gz,1.63,sersic2d,0.0429484993,0.0305629,166.41507,4,162836690720
166744771298330,52.9545314,-27.5468738,28.0172991,galaxySED/Burst.32E09.002Z.spec.gz,1.63,sersic2d,0.0429484993,0.0305629,166.41507,4,162836690721
169407695691802,53.2989966,-27.325062,24.1623763,galaxySED/Exp.50E09.04Z.spec.gz,2.71,sersic2d,0.688625216,0.619427204,146.482574,4,165437202824
169407695692826,53.2987156,-27.3245623,24.866509,galaxySED/Exp.50E09.04Z.spec.gz,2.71,sersic2d,0.688625216,0.619427204,146.482574,4,165437202825
169407695693850,53.299344,-27.3247486,23.5795682,galaxySED/Exp.50E09.04Z.spec.gz,2.71,sersic2d,0.688625216,0.619427204,146.482574,4,165437202826
169407695694874,53.2992796,-27.32447,23.6680266,galaxySED/Exp.50E09.04Z.spec.gz,2.71,sersic2d,0.688625216,0.619427204,146.482574,4,165437202827
176504803450906,52.9877243,-27.1900495,28.9062424,galaxySED/Burst.25E09.02Z.spec.gz,2.34,sersic2d,0.145365104,0.1232244,325.170166,4,172367972120
176504803451930,52.9879461,-27.1899221,29.0053391,galaxySED/Burst.25E09.02Z.spec.gz,2.34,sersic2d,0.145365104,0.1232244,325.170166,4,172367972121
177389578547226,53.0463631,-27.6003484,25.2198132,galaxySED/Exp.50E09.02Z.spec.gz,2.4,sersic2d,0.304286003,0.284438401,77.4544754,4,173232010300
177389578548250,53.0467837,-27.6006294,25.3169165,galaxySED/Exp.50E09.02Z.spec.gz,2.4,sersic2d,0.304286003,0.284438401,77.4544754,4,173232010301
177712499732506,52.9972114,-27.6128262,28.1202752,galaxySED/Burst.25E09.02Z.spec.gz,2.37,sersic2d,0.0596152991,0.0578632988,144.028427,4,173547363020
177712499733530,52.9970335,-27.6132206,26.1133771,galaxySED/Burst.25E09.02Z.spec.gz,2.37,sersic2d,0.0596152991,0.0578632988,144.028427,4,173547363021
177712499734554,52.9976025,-27.6131294,27.7756443,galaxySED/Burst.25E09.02Z.spec.gz,2.37,sersic2d,0.0596152991,0.0578632988,144.028427,4,173547363022
177712499735578,52.9971086,-27.6132764,26.1479469,galaxySED/Burst.25E09.02Z.spec.gz,2.37,sersic2d,0.0596152991,0.0578632988,144.028427,4,173547363023
177821594337306,53.1370599,-27.6597166,27.3118508,galaxySED/Inst.16E09.04Z.spec.gz,1.63,sersic2d,0.129735693,0.125165105,334.815247,4,173653900720
177821594338330,53.1375147,-27.6596282,26.8364977,galaxySED/Inst.16E09.04Z.spec.gz,1.63,sersic2d,0.129735693,0.125165105,334.815247,4,173653900721
178118290722842,53.0827408,-27.4320864,28.417117,galaxySED/Exp.32E09.04Z.spec.gz,2.73,sersic2d,0.1818728,0.133699998,296.446472,4,173943643284
178118290723866,53.082916,-27.4320299,29.169875,galaxySED/Exp.32E09.04Z.spec.gz,2.73,sersic2d,0.1818728,0.133699998,296.446472,4,173943643285
178187275890714,52.9781375,-27.275857,31.0480474,galaxySED/Inst.10E09.02Z.spec.gz,3.3,sersic2d,0.106423199,0.106390297,200.649033,4,174011011612
178187275891738,52.9779826,-27.275742,29.3270717,galaxySED/Inst.10E09.02Z.spec.gz,3.3,sersic2d,0.106423199,0.106390297,200.649033,4,174011011613
178291763413018,52.9352637,-27.4290547,25.2827137,galaxySED/Inst.80E08.04Z.spec.gz,2.01,sersic2d,0.402334303,0.395444304,200.550507,4,174113050208
178291763414042,52.9357292,-27.4280456,25.0066486,galaxySED/Inst.80E08.04Z.spec.gz,2.01,sersic2d,0.402334303,0.395444304,200.550507,4,174113050209
178373039185946,53.3131392,-27.3920663,25.5670656,galaxySED/Exp.50E09.04Z.spec.gz,2.26,sersic2d,0.289625108,0.204018399,178.984665,4,174192421080
178373039186970,53.3127865,-27.3911405,24.8161624,galaxySED/Exp.50E09.04Z.spec.gz,2.26,sersic2d,0.289625108,0.204018399,178.984665,4,174192421081
213934178331,53.052941,-27.7033144,25.0634271,galaxySED/Burst.16E09.04Z.spec.gz,0.48,sersic2d,3.89396667,3.36492896,306.387299,1,208920096
213934179355,53.0523965,-27.7029225,26.5527803,galaxySED/Burst.16E09.04Z.spec.gz,0.48,sersic2d,3.89396667,3.36492896,306.387299,1,208920097
233595183131,53.0834399,-27.7074247,26.5809391,galaxySED/Inst.12E09.1Z.spec.gz,0.66,sersic2d,0.235683694,0.0902391002,324.773987,1,228120296
233595184155,53.0837398,-27.7073037,26.1651163,galaxySED/Inst.12E09.1Z.spec.gz,0.66,sersic2d,0.235683694,0.0902391002,324.773987,1,228120297
485837983771,52.7858168,-27.3042272,25.3239283,galaxySED/Inst.80E08.1Z.spec.gz,0.75,sersic2d,2.71703863,1.4572624,87.9920959,1,474451156
485837984795,52.7859556,-27.3040117,27.4574688,galaxySED/Inst.80E08.1Z.spec.gz,0.75,sersic2d,2.71703863,1.4572624,87.9920959,1,474451157
551311822875,52.9699268,-27.4221909,23.1259021,galaxySED/Burst.12E09.04Z.spec.gz,0.69,sersic2d,2.84908319,1.77805161,197.768188,1,538390452
551311823899,52.9698944,-27.4217391,24.7822975,galaxySED/Burst.12E09.04Z.spec.gz,0.69,sersic2d,2.84908319,1.77805161,197.768188,1,538390453
785592844315,52.9006004,-27.2818658,19.2793437,galaxySED/Inst.40E09.04Z.spec.gz,0.62,sersic2d,1.03948534,0.578237414,170.279175,1,767180512
785592845339,52.9006342,-27.2816335,20.1252362,galaxySED/Inst.40E09.04Z.spec.gz,0.62,sersic2d,1.03948534,0.578237414,170.279175,1,767180513
794901004315,53.1284066,-27.5017185,19.5629931,galaxySED/Burst.12E09.1Z.spec.gz,0.62,sersic2d,0.324359804,0.0891997963,178.043396,1,776270512
794901005339,53.1284405,-27.5014862,20.4088857,galaxySED/Burst.12E09.1Z.spec.gz,0.62,sersic2d,0.324359804,0.0891997963,178.043396,1,776270513
957522223131,52.8537806,-27.2302554,20.4867104,galaxySED/Inst.25E09.04Z.spec.gz,0.66,sersic2d,1.4448719,0.6349141,180.664932,1,935080296
957522224155,52.8540792,-27.2301344,20.0708876,galaxySED/Inst.25E09.04Z.spec.gz,0.66,sersic2d,1.4448719,0.6349141,180.664932,1,935080297
1257605247003,53.1403691,-27.6887546,23.7136703,galaxySED/Exp.50E09.25Z.spec.gz,0.62,sersic2d,0.0840832964,0.0492600985,91.7258606,1,1228130124
1257605248027,53.1410594,-27.6884676,23.2549693,galaxySED/Exp.50E09.25Z.spec.gz,0.62,sersic2d,0.0840832964,0.0492600985,91.7258606,1,1228130125
1257605249051,53.1410886,-27.6881537,23.0006056,galaxySED/Exp.50E09.25Z.spec.gz,0.62,sersic2d,0.0840832964,0.0492600985,91.7258606,1,1228130126
1257605250075,53.1404469,-27.6880567,24.3733721,galaxySED/Exp.50E09.25Z.spec.gz,0.62,sersic2d,0.0840832964,0.0492600985,91.7258606,1,1228130127
1302364684315,53.0173568,-27.5841959,26.7993327,galaxySED/Inst.16E09.04Z.spec.gz,0.62,sersic2d,0.461298108,0.236438796,17.5424881,1,1271840512
