prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number
object,4652476788833,53.0940748,-28.082690999999997,28.7825423,galaxySED/Burst.40E09.002Z.spec.gz,0.38437140000000003,0.0010690547099999998,0.000357818441,-0.00295257568,0,0,sersic2d,0.226959637,0.108177585,53.4197177,4,CCM,1.07507667,2.76606307,CCM,0.0234448415,3.1,454343,1091,0
object,4652476789857,53.0946613,-28.0819405,28.7825423,galaxySED/Burst.40E09.002Z.spec.gz,0.38437140000000003,0.0010690547099999998,0.000357818441,-0.00295257568,0,0,sersic2d,0.226959637,0.108177585,53.4197177,4,CCM,0.18769062,4.28265905,CCM,0.0234335781,3.1,454343,1091,1
object,4686630269025,53.4260318,-27.5534916,25.7822329,galaxySED/Burst.40E09.04Z.spec.gz,0.38362973899999997,0.00233401894,-0.00072407932,-0.00158751011,0,0,sersic2d,0.309805268,0.27790938800000003,19.1321525,4,CCM,0.08651787039999999,4.86790197,CCM,0.0264443773,3.1,457678,1843,0
object,4686630270049,53.426178500000006,-27.5528814,25.7822329,galaxySED/Burst.40E09.04Z.spec.gz,0.38362973899999997,0.00233401894,-0.00072407932,-0.00158751011,0,0,sersic2d,0.309805268,0.27790938800000003,19.1321525,4,CCM,0.08651787039999999,4.55751999,CCM,0.0264618934,3.1,457678,1843,1
object,4686773059681,53.5536399,-27.560793,25.467838600000004,galaxySED/Burst.50E09.02Z.spec.gz,0.389550805,0.000791026338,-0.00016491833999999998,0.00508636236,0,0,sersic2d,0.48893432700000006,0.37798809899999997,136.663424,4,CCM,0.12937706599999999,4.65457522,CCM,0.0249277194,3.1,457692,1704,0
object,4686773060705,53.553806099999996,-27.5605278,25.467838600000004,galaxySED/Burst.50E09.02Z.spec.gz,0.389550805,0.000791026338,-0.00016491833999999998,0.00508636236,0,0,sersic2d,0.48893432700000006,0.37798809899999997,136.663424,4,CCM,0.12937706599999999,4.26650785,CCM,0.024924913599999998,3.1,457692,1704,1
object,4732912300129,53.699064799999995,-28.6147576,29.457838300000002,galaxySED/Inst.64E08.04Z.spec.gz,0.40146026,0.0031943887,-0.00138954155,0.0026434659999999997,0,0,sersic2d,0.058023421500000005,0.043741698499999995,136.87066000000002,4,CCM,0.274462486,4.707858,CCM,0.0226916229,3.1,462198,1167,0
object,4732912301153,53.6991547,-28.614450399999996,29.457838300000002,galaxySED/Inst.64E08.04Z.spec.gz,0.40146026,0.0031943887,-0.00138954155,0.0026434659999999997,0,0,sersic2d,0.058023421500000005,0.043741698499999995,136.87066000000002,4,CCM,1.4768811000000002,1.40606462,CCM,0.0226895725,3.1,462198,1167,1
object,4778953973857,53.3219524,-28.298105,23.0839474,galaxySED/Inst.32E09.02Z.spec.gz,0.390684724,0.0047312527899999995,0.00301241782,0.00278627872,0,0,sersic2d,0.8528881359999999,0.618526386,107.301943,4,CCM,0.18364413300000001,1.71572632,CCM,0.024565415,3.1,466694,1810,0
object,4778953974881,53.3210536,-28.2970113,23.0839474,galaxySED/Inst.32E09.02Z.spec.gz,0.390684724,0.0047312527899999995,0.00301241782,0.00278627872,0,0,sersic2d,0.8528881359999999,0.618526386,107.301943,4,CCM,0.18364413300000001,3.63896083,CCM,0.0245539947,3.1,466694,1810,1
object,4939230625889,52.996704799999996,-28.533330199999998,26.782670399999997,galaxySED/Inst.62E09.02Z.spec.gz,0.39977508799999995,0.00297118374,-3.6602738e-05,-0.000138401985,0,0,sersic2d,0.27295086399999996,0.266292173,34.6913016,4,CCM,0.0898259831,2.09135373,CCM,0.0237602029,3.1,482346,1852,0
object,4939230626913,52.996947999999996,-28.5330537,26.782670399999997,galaxySED/Inst.62E09.02Z.spec.gz,0.39977508799999995,0.00297118374,-3.6602738e-05,-0.000138401985,0,0,sersic2d,0.27295086399999996,0.266292173,34.6913016,4,CCM,0.0898259831,4.3510352,CCM,0.0237476385,3.1,482346,1852,1
object,4948679258209,53.14424,-28.4913822,27.442763399999997,galaxySED/Burst.40E09.0005Z.spec.gz,0.395834863,0.0010866281800000002,-0.00111957884,-0.00142216682,0,0,sersic2d,0.10335703,0.10298142800000001,87.4371106,4,CCM,0.0691666016,2.05346646,CCM,0.025286197599999997,3.1,483269,1147,0
object,4948679259233,53.144955200000005,-28.491085100000003,27.442763399999997,galaxySED/Burst.40E09.0005Z.spec.gz,0.395834863,0.0010866281800000002,-0.00111957884,-0.00142216682,0,0,sersic2d,0.10335703,0.10298142800000001,87.4371106,4,CCM,2.95394591,1.34929671,CCM,0.025292737000000003,3.1,483269,1147,1
object,4971505975393,53.2184372,-28.452191100000004,29.654722800000002,galaxySED/Inst.32E09.0005Z.spec.gz,0.406243205,0.000446860737,-0.00101426779,-0.0007845163349999999,0,0,sersic2d,0.061013034800000004,0.0519457762,152.172214,4,CCM,2.47983622,3.88829012,CCM,0.0250102749,3.1,485498,1576,0
