prefix,uniqueId,raPhoSim,decPhoSim,phoSimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,twinkles_system,twinkles_img_num,lens_galaxy_uID
object,2379735675931,53.1729181,-27.5306501,22.8836803,galaxySED/Inst.20E09.1Z.spec.gz,0.86,0,0,0,0,0,sersic2d,9.36270244e-07,3.27465471e-07,3.4431059,1,CCM,0.600000024,3.0999999,CCM,0.0271977353,3.1,155,1,237973530
object,2379735676955,53.1734797,-27.5302538,22.8836803,galaxySED/Inst.20E09.1Z.spec.gz,0.86,0,0,0,0,0,sersic2d,9.36270244e-07,3.27465471e-07,3.4431059,1,CCM,0.600000024,3.0999999,CCM,0.0271486767,3.1,155,2,237973530
object,2379735677979,53.1735817,-27.5302907,22.8836803,galaxySED/Inst.20E09.1Z.spec.gz,0.86,0,0,0,0,0,sersic2d,9.36270244e-07,3.27465471e-07,3.4431059,1,CCM,0.600000024,3.0999999,CCM,0.0271429286,3.1,155,3,237973530
object,2481019007003,53.1323597,-27.4672185,23.2898598,galaxySED/Burst.32E09.04Z.spec.gz,0.62,0,0,0,0,0,sersic2d,1.97343502e-06,9.57552126e-07,0.791605193,1,CCM,0.400000006,3.0999999,CCM,0.0273555733,3.1,31,0,248101914
object,2481019008027,53.1330473,-27.4669293,23.2898598,galaxySED/Burst.32E09.04Z.spec.gz,0.62,0,0,0,0,0,sersic2d,1.97343502e-06,9.57552126e-07,0.791605193,1,CCM,0.400000006,3.0999999,CCM,0.0273310843,3.1,31,1,248101914
object,2481019009051,53.1330752,-27.4666153,23.2898598,galaxySED/Burst.32E09.04Z.spec.gz,0.62,0,0,0,0,0,sersic2d,1.97343502e-06,9.57552126e-07,0.791605193,1,CCM,0.400000006,3.0999999,CCM,0.0273143133,3.1,31,2,248101914
object,2481019010075,53.1324344,-27.4665204,23.2898598,galaxySED/Burst.32E09.04Z.spec.gz,0.62,0,0,0,0,0,sersic2d,1.97343502e-06,9.57552126e-07,0.791605193,1,CCM,0.400000006,3.0999999,CCM,0.0273181141,3.1,31,3,248101914
object,2488791474203,53.1649456,-27.3732946,22.5793991,galaxySED/Inst.20E09.04Z.spec.gz,0.55,0,0,0,0,0,sersic2d,9.9483183e-07,2.43448225e-07,2.00294641,1,CCM,0.800000012,3.0999999,CCM,0.0216956267,3.1,106,0,248879130
object,2488791475227,53.1647498,-27.3732043,22.5793991,galaxySED/Inst.20E09.04Z.spec.gz,0.55,0,0,0,0,0,sersic2d,9.9483183e-07,2.43448225e-07,2.00294641,1,CCM,0.800000012,3.0999999,CCM,0.0216889334,3.1,106,1,248879130
object,2857799737371,53.091095,-27.2309576,26.54076,galaxySED/Inst.25E08.1Z.spec.gz,1.33,0,0,0,0,0,sersic2d,1.70675409e-06,1.26718614e-06,3.10064149,1,CCM,0.100000001,3.0999999,CCM,0.0218843881,3.1,14,0,285779994
object,2857799738395,53.0914615,-27.2310613,26.54076,galaxySED/Inst.25E08.1Z.spec.gz,1.33,0,0,0,0,0,sersic2d,1.70675409e-06,1.26718614e-06,3.10064149,1,CCM,0.100000001,3.0999999,CCM,0.02187285,3.1,14,1,285779994
object,3311739404315,53.0189438,-27.6503493,23.1436195,galaxySED/Burst.40E09.04Z.spec.gz,0.62,0,0,0,0,0,sersic2d,1.44390072e-06,9.84332701e-07,0.615281292,1,CCM,0.200000003,3.0999999,CCM,0.0301178785,3.1,128,0,331173914
object,3311739405339,53.0189768,-27.6501168,23.1436195,galaxySED/Burst.40E09.04Z.spec.gz,0.62,0,0,0,0,0,sersic2d,1.44390072e-06,9.84332701e-07,0.615281292,1,CCM,0.200000003,3.0999999,CCM,0.0301093254,3.1,128,1,331173914
object,3642798452763,53.0615015,-27.7227608,22.7089806,galaxySED/Burst.20E09.1Z.spec.gz,0.61,0,0,0,0,0,sersic2d,1.2568674e-06,3.01328182e-07,6.21490026,1,CCM,0.800000012,3.0999999,CCM,0.0294273519,3.1,91,0,364279834
object,3642798453787,53.0615963,-27.7224133,22.7089806,galaxySED/Burst.20E09.1Z.spec.gz,0.61,0,0,0,0,0,sersic2d,1.2568674e-06,3.01328182e-07,6.21490026,1,CCM,0.800000012,3.0999999,CCM,0.0294365807,3.1,91,1,364279834
object,3770358276123,53.1622736,-27.434572,22.09515,galaxySED/Inst.32E09.04Z.spec.gz,0.91,0,0,0,0,0,sersic2d,2.90761622e-06,1.67999388e-06,5.20348281,1,CCM,0.300000012,3.0999999,CCM,0.0251082359,3.1,126,0,377035802
object,3770358277147,53.1625258,-27.4345664,22.09515,galaxySED/Inst.32E09.04Z.spec.gz,0.91,0,0,0,0,0,sersic2d,2.90761622e-06,1.67999388e-06,5.20348281,1,CCM,0.300000012,3.0999999,CCM,0.0251042892,3.1,126,1,377035802
object,4190905962523,53.0619131,-27.5832092,21.3982906,galaxySED/Inst.40E07.1Z.spec.gz,1.57,0,0,0,0,0,sersic2d,2.81540138e-06,7.45941567e-07,2.63507007,1,CCM,0.800000012,3.0999999,CCM,0.0295159451,3.1,401,0,419090458
object,4190905963547,53.0619654,-27.5830666,21.3982906,galaxySED/Inst.40E07.1Z.spec.gz,1.57,0,0,0,0,0,sersic2d,2.81540138e-06,7.45941567e-07,2.63507007,1,CCM,0.800000012,3.0999999,CCM,0.0295130938,3.1,401,1,419090458
object,4462111924251,52.9148975,-27.4644564,30.8984699,galaxySED/Inst.80E08.1Z.spec.gz,1.31,0,0,0,0,0,sersic2d,1.31048187e-06,9.34211755e-07,2.19345697,1,CCM,0.100000001,3.0999999,CCM,0.031355182,3.1,294,0,446211098
object,4462111925275,52.9148982,-27.4642829,30.8984699,galaxySED/Inst.80E08.1Z.spec.gz,1.31,0,0,0,0,0,sersic2d,1.31048187e-06,9.34211755e-07,2.19345697,1,CCM,0.100000001,3.0999999,CCM,0.0313641644,3.1,294,1,446211098
object,4951706099739,53.1439834,-27.6892732,21.8109093,galaxySED/Inst.40E07.02Z.spec.gz,1.42,0,0,0,0,0,sersic2d,5.27754958e-06,1.18622565e-06,5.88137129,1,CCM,0.899999976,3.0999999,CCM,0.0290776987,3.1,122,0,495170586
object,4951706100763,53.144245,-27.6891876,21.8109093,galaxySED/Inst.40E07.02Z.spec.gz,1.42,0,0,0,0,0,sersic2d,5.27754958e-06,1.18622565e-06,5.88137129,1,CCM,0.899999976,3.0999999,CCM,0.029076821,3.1,122,1,495170586
object,4951788404763,53.2563245,-27.2703267,21.8109093,galaxySED/Inst.40E07.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,5.27754958e-06,1.18622565e-06,5.88137129,1,CCM,0.899999976,3.0999999,CCM,0.0240143826,3.1,216,0,495178778
object,4951788405787,53.2558477,-27.2699999,21.8109093,galaxySED/Inst.40E07.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,5.27754958e-06,1.18622565e-06,5.88137129,1,CCM,0.899999976,3.0999999,CCM,0.0239996523,3.1,216,1,495178778
object,4951788406811,53.2566567,-27.2697659,21.8109093,galaxySED/Inst.40E07.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,5.27754958e-06,1.18622565e-06,5.88137129,1,CCM,0.899999976,3.0999999,CCM,0.0240434971,3.1,216,2,495178778
object,4951788407835,53.2559574,-27.2694928,21.8109093,galaxySED/Inst.40E07.02Z.spec.gz,1.49,0,0,0,0,0,sersic2d,5.27754958e-06,1.18622565e-06,5.88137129,1,CCM,0.899999976,3.0999999,CCM,0.0240171646,3.1,216,3,495178778
object,6895647969307,53.1816584,-27.3499207,22.6045094,galaxySED/Inst.12E09.02Z.spec.gz,1.33,0,0,0,0,0,sersic2d,3.34936142e-06,2.28164954e-06,1.95076883,1,CCM,0.200000003,3.0999999,CCM,0.0209592991,3.1,305,0,689564698
object,6895647970331,53.1814288,-27.3497156,22.6045094,galaxySED/Inst.12E09.02Z.spec.gz,1.33,0,0,0,0,0,sersic2d,3.34936142e-06,2.28164954e-06,1.95076883,1,CCM,0.200000003,3.0999999,CCM,0.0209460362,3.1,305,1,689564698
object,7297218994203,52.9002035,-27.2826289,23.8990002,galaxySED/Burst.50E09.04Z.spec.gz,0.55,0,0,0,0,0,sersic2d,1.70647335e-06,9.19372059e-07,6.1018283,1,CCM,0.300000012,3.0999999,CCM,0.0273586734,3.1,106,0,729721882
object,7297218995227,52.9000079,-27.2825386,23.8990002,galaxySED/Burst.50E09.04Z.spec.gz,0.55,0,0,0,0,0,sersic2d,1.70647335e-06,9.19372059e-07,6.1018283,1,CCM,0.300000012,3.0999999,CCM,0.0273716922,3.1,106,1,729721882
object,7323228532763,53.0653027,-27.4795873,23.9080791,galaxySED/Inst.20E09.04Z.spec.gz,0.61,0,0,0,0,0,sersic2d,6.27132175e-07,1.38606774e-07,0.962228065,1,CCM,0.899999976,3.0999999,CCM,0.0288995746,3.1,91,0,732322842
object,7323228533787,53.0653973,-27.4792399,23.9080791,galaxySED/Inst.20E09.04Z.spec.gz,0.61,0,0,0,0,0,sersic2d,6.27132175e-07,1.38606774e-07,0.962228065,1,CCM,0.899999976,3.0999999,CCM,0.0289045695,3.1,91,1,732322842
object,7911066005530,53.136774,-27.5106797,24.4856491,galaxySED/Burst.32E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,9.64971179e-07,9.31429394e-07,1.4736743,4,CCM,0.300000012,3.0999999,CCM,0.0285150048,3.1,99,0,791106586
object,7911066006554,53.13698,-27.5106552,24.4856491,galaxySED/Burst.32E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,9.64971179e-07,9.31429394e-07,1.4736743,4,CCM,0.300000012,3.0999999,CCM,0.028507228,3.1,99,1,791106586
object,9284618874906,53.1595614,-27.6154111,24.1674709,galaxySED/Inst.25E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.83181184e-06,1.20388304e-06,3.25277137,4,CCM,0.400000006,3.0999999,CCM,0.0286392319,3.1,155,0,928461850
object,9284618875930,53.1588748,-27.6153274,24.1674709,galaxySED/Inst.25E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.83181184e-06,1.20388304e-06,3.25277137,4,CCM,0.400000006,3.0999999,CCM,0.0286737004,3.1,155,1,928461850
object,9284618876954,53.1594368,-27.6149311,24.1674709,galaxySED/Inst.25E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.83181184e-06,1.20388304e-06,3.25277137,4,CCM,0.400000006,3.0999999,CCM,0.0286511437,3.1,155,2,928461850
object,9284618877978,53.1595389,-27.6149679,24.1674709,galaxySED/Inst.25E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.83181184e-06,1.20388304e-06,3.25277137,4,CCM,0.400000006,3.0999999,CCM,0.0286456812,3.1,155,3,928461850
object,9343048839194,52.7939041,-27.4794655,23.8726597,galaxySED/Burst.32E09.02Z.spec.gz,1.04,0,0,0,0,0,sersic2d,2.07655536e-06,1.58294773e-06,0.884037256,4,CCM,0.300000012,3.0999999,CCM,0.0313587404,3.1,283,0,934304794
object,9343048840218,52.7941837,-27.4794378,23.8726597,galaxySED/Burst.32E09.02Z.spec.gz,1.04,0,0,0,0,0,sersic2d,2.07655536e-06,1.58294773e-06,0.884037256,4,CCM,0.300000012,3.0999999,CCM,0.0313730483,3.1,283,1,934304794
object,10375599972378,53.1344645,-27.1716109,23.2528801,galaxySED/Const.10E10.04Z.spec.gz,2.47,0,0,0,0,0,sersic2d,3.24033566e-06,2.89158235e-06,2.16136535,4,CCM,0.100000001,3.0999999,CCM,0.0224733597,3.1,462,0,1037559834
object,10375599973402,53.133953,-27.1715187,23.2528801,galaxySED/Const.10E10.04Z.spec.gz,2.47,0,0,0,0,0,sersic2d,3.24033566e-06,2.89158235e-06,2.16136535,4,CCM,0.100000001,3.0999999,CCM,0.0224780697,3.1,462,1,1037559834
object,10732892721178,53.3100716,-27.5695103,26.1232605,galaxySED/Inst.40E09.04Z.spec.gz,1.63,0,0,0,0,0,sersic2d,8.35391675e-07,7.69915146e-07,1.89168686,4,CCM,0.0,3.0999999,CCM,0.0212365601,3.1,137,0,1073289242
object,10732892722202,53.3103974,-27.5695121,26.1232605,galaxySED/Inst.40E09.04Z.spec.gz,1.63,0,0,0,0,0,sersic2d,8.35391675e-07,7.69915146e-07,1.89168686,4,CCM,0.0,3.0999999,CCM,0.021239145,3.1,137,1,1073289242
object,11289805434906,53.2023926,-27.4860306,27.6485291,galaxySED/Inst.50E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.90863103e-07,3.84306484e-07,1.03408315,4,CCM,0.0,3.0999999,CCM,0.0226010496,3.1,155,0,1128980506
object,11289805435930,53.2017068,-27.4859469,27.6485291,galaxySED/Inst.50E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.90863103e-07,3.84306484e-07,1.03408315,4,CCM,0.0,3.0999999,CCM,0.0226713056,3.1,155,1,1128980506
object,11289805436954,53.2022681,-27.4855506,27.6485291,galaxySED/Inst.50E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.90863103e-07,3.84306484e-07,1.03408315,4,CCM,0.0,3.0999999,CCM,0.0225960959,3.1,155,2,1128980506
object,11289805437978,53.2023701,-27.4855875,27.6485291,galaxySED/Inst.50E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.90863103e-07,3.84306484e-07,1.03408315,4,CCM,0.0,3.0999999,CCM,0.0225865335,3.1,155,3,1128980506
object,11399077867546,53.0421934,-27.3548452,24.5103207,galaxySED/Inst.20E09.1Z.spec.gz,3.26,0,0,0,0,0,sersic2d,3.67653261e-06,3.04958241e-06,0.384465453,4,CCM,0.400000006,3.0999999,CCM,0.0242661339,3.1,495,0,1139907610
object,11399077868570,53.0420506,-27.3546326,24.5103207,galaxySED/Inst.20E09.1Z.spec.gz,3.26,0,0,0,0,0,sersic2d,3.67653261e-06,3.04958241e-06,0.384465453,4,CCM,0.400000006,3.0999999,CCM,0.0242661528,3.1,495,1,1139907610
object,12729785565210,52.9256464,-27.5215518,23.5196304,galaxySED/Inst.25E09.02Z.spec.gz,1.15,0,0,0,0,0,sersic2d,2.56178614e-06,2.37608787e-06,0.327561757,4,CCM,0.400000006,3.0999999,CCM,0.0269055124,3.1,304,0,1272978458
object,12729785566234,52.9255072,-27.5212319,23.5196304,galaxySED/Inst.25E09.02Z.spec.gz,1.15,0,0,0,0,0,sersic2d,2.56178614e-06,2.37608787e-06,0.327561757,4,CCM,0.400000006,3.0999999,CCM,0.0269335504,3.1,304,1,1272978458
object,13159835463706,53.2120274,-27.3361009,25.4394798,galaxySED/Inst.32E09.04Z.spec.gz,1.92,0,0,0,0,0,sersic2d,1.67015166e-06,1.06311008e-06,0.118934552,4,CCM,0.0,3.0999999,CCM,0.0209991521,3.1,455,0,1315983386
object,13159835464730,53.2117331,-27.3359711,25.4394798,galaxySED/Inst.32E09.04Z.spec.gz,1.92,0,0,0,0,0,sersic2d,1.67015166e-06,1.06311008e-06,0.118934552,4,CCM,0.0,3.0999999,CCM,0.0209874572,3.1,455,1,1315983386
object,13159835465754,53.2123208,-27.3357956,25.4394798,galaxySED/Inst.32E09.04Z.spec.gz,1.92,0,0,0,0,0,sersic2d,1.67015166e-06,1.06311008e-06,0.118934552,4,CCM,0.0,3.0999999,CCM,0.0209923578,3.1,455,2,1315983386
object,13159835466778,53.2119201,-27.3356474,25.4394798,galaxySED/Inst.32E09.04Z.spec.gz,1.92,0,0,0,0,0,sersic2d,1.67015166e-06,1.06311008e-06,0.118934552,4,CCM,0.0,3.0999999,CCM,0.0209776405,3.1,455,3,1315983386
object,13205637955610,52.7942378,-27.2513363,26.8422108,galaxySED/Inst.20E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.71831251e-06,1.70227777e-06,4.5916045,4,CCM,0.300000012,3.0999999,CCM,0.034038418,3.1,204,0,1320563738
object,13205637956634,52.7946128,-27.2511372,26.8422108,galaxySED/Inst.20E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.71831251e-06,1.70227777e-06,4.5916045,4,CCM,0.300000012,3.0999999,CCM,0.0340314417,3.1,204,1,1320563738
object,13205637957658,52.7940765,-27.2511195,26.8422108,galaxySED/Inst.20E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.71831251e-06,1.70227777e-06,4.5916045,4,CCM,0.300000012,3.0999999,CCM,0.0340240329,3.1,204,2,1320563738
object,13205637958682,52.7943443,-27.2508448,26.8422108,galaxySED/Inst.20E09.02Z.spec.gz,1.44,0,0,0,0,0,sersic2d,1.71831251e-06,1.70227777e-06,4.5916045,4,CCM,0.300000012,3.0999999,CCM,0.0340114064,3.1,204,3,1320563738
object,13214803370010,53.0297266,-27.5050943,24.7011299,galaxySED/Burst.32E09.04Z.spec.gz,1.84,0,0,0,0,0,sersic2d,2.92657882e-06,2.04553413e-06,2.3049092,4,CCM,0.200000003,3.0999999,CCM,0.0280586748,3.1,354,0,1321480218
object,13214803371034,53.0294207,-27.5049425,24.7011299,galaxySED/Burst.32E09.04Z.spec.gz,1.84,0,0,0,0,0,sersic2d,2.92657882e-06,2.04553413e-06,2.3049092,4,CCM,0.200000003,3.0999999,CCM,0.0280522397,3.1,354,1,1321480218
object,13740514000922,52.7475187,-27.2633329,25.2239704,galaxySED/Inst.25E09.02Z.spec.gz,0.74,0,0,0,0,0,sersic2d,6.42015506e-07,4.50724013e-07,2.83895449,4,CCM,0.400000006,3.0999999,CCM,0.0338500734,3.1,176,0,1374051354
object,13740514001946,52.747167,-27.2631587,25.2239704,galaxySED/Inst.25E09.02Z.spec.gz,0.74,0,0,0,0,0,sersic2d,6.42015506e-07,4.50724013e-07,2.83895449,4,CCM,0.400000006,3.0999999,CCM,0.0338364725,3.1,176,1,1374051354
object,7911066005531,53.136774,-27.5106797,22.29632,galaxySED/Inst.20E09.04Z.spec.gz,1.18,0,0,0,0,0,sersic2d,2.40842291e-06,1.03522311e-06,1.4736743,1,CCM,0.400000006,3.0999999,CCM,0.0285150048,3.1,99,0,791106586
object,7911066006555,53.13698,-27.5106552,22.29632,galaxySED/Inst.20E09.04Z.spec.gz,1.18,0,0,0,0,0,sersic2d,2.40842291e-06,1.03522311e-06,1.4736743,1,CCM,0.400000006,3.0999999,CCM,0.028507228,3.1,99,1,791106586
object,9284618874907,53.1595614,-27.6154111,23.5444508,galaxySED/Burst.40E09.04Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.59125308e-06,2.46624148e-06,3.25277137,1,CCM,0.200000003,3.0999999,CCM,0.0286392319,3.1,155,0,928461850
object,9284618875931,53.1588748,-27.6153274,23.5444508,galaxySED/Burst.40E09.04Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.59125308e-06,2.46624148e-06,3.25277137,1,CCM,0.200000003,3.0999999,CCM,0.0286737004,3.1,155,1,928461850
object,9284618876955,53.1594368,-27.6149311,23.5444508,galaxySED/Burst.40E09.04Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.59125308e-06,2.46624148e-06,3.25277137,1,CCM,0.200000003,3.0999999,CCM,0.0286511437,3.1,155,2,928461850
object,9284618877979,53.1595389,-27.6149679,23.5444508,galaxySED/Burst.40E09.04Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.59125308e-06,2.46624148e-06,3.25277137,1,CCM,0.200000003,3.0999999,CCM,0.0286456812,3.1,155,3,928461850
object,9343048839195,52.7939041,-27.4794655,23.8409595,galaxySED/Burst.32E09.04Z.spec.gz,1.04,0,0,0,0,0,sersic2d,3.70451371e-06,3.58891328e-06,0.884037256,1,CCM,0.0,3.0999999,CCM,0.0313587404,3.1,283,0,934304794
object,9343048840219,52.7941837,-27.4794378,23.8409595,galaxySED/Burst.32E09.04Z.spec.gz,1.04,0,0,0,0,0,sersic2d,3.70451371e-06,3.58891328e-06,0.884037256,1,CCM,0.0,3.0999999,CCM,0.0313730483,3.1,283,1,934304794
object,10732892721179,53.3100716,-27.5695103,22.2691498,galaxySED/Const.20E09.1Z.spec.gz,1.63,0,0,0,0,0,sersic2d,2.09409361e-06,4.45406071e-07,1.89168686,1,CCM,0.899999976,3.0999999,CCM,0.0212365601,3.1,137,0,1073289242
object,10732892722203,53.3103974,-27.5695121,22.2691498,galaxySED/Const.20E09.1Z.spec.gz,1.63,0,0,0,0,0,sersic2d,2.09409361e-06,4.45406071e-07,1.89168686,1,CCM,0.899999976,3.0999999,CCM,0.021239145,3.1,137,1,1073289242
object,11289805434907,53.2023926,-27.4860306,23.1966591,galaxySED/Burst.16E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.65116322e-06,1.2925928e-06,1.03408315,1,CCM,0.5,3.0999999,CCM,0.0226010496,3.1,155,0,1128980506
object,11289805435931,53.2017068,-27.4859469,23.1966591,galaxySED/Burst.16E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.65116322e-06,1.2925928e-06,1.03408315,1,CCM,0.5,3.0999999,CCM,0.0226713056,3.1,155,1,1128980506
object,11289805436955,53.2022681,-27.4855506,23.1966591,galaxySED/Burst.16E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.65116322e-06,1.2925928e-06,1.03408315,1,CCM,0.5,3.0999999,CCM,0.0225960959,3.1,155,2,1128980506
object,11289805437979,53.2023701,-27.4855875,23.1966591,galaxySED/Burst.16E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,3.65116322e-06,1.2925928e-06,1.03408315,1,CCM,0.5,3.0999999,CCM,0.0225865335,3.1,155,3,1128980506
object,11399077867547,53.0421934,-27.3548452,23.7016506,galaxySED/Exp.16E09.1Z.spec.gz,3.26,0,0,0,0,0,sersic2d,7.35058815e-06,5.57585598e-06,0.384465453,1,CCM,0.100000001,3.0999999,CCM,0.0242661339,3.1,495,0,1139907610
object,11399077868571,53.0420506,-27.3546326,23.7016506,galaxySED/Exp.16E09.1Z.spec.gz,3.26,0,0,0,0,0,sersic2d,7.35058815e-06,5.57585598e-06,0.384465453,1,CCM,0.100000001,3.0999999,CCM,0.0242661528,3.1,495,1,1139907610
object,12729785565211,52.9256464,-27.5215518,22.8457909,galaxySED/Inst.16E09.04Z.spec.gz,1.15,0,0,0,0,0,sersic2d,2.29068452e-06,8.70813148e-07,0.327561757,1,CCM,0.5,3.0999999,CCM,0.0269055124,3.1,304,0,1272978458
object,12729785566235,52.9255072,-27.5212319,22.8457909,galaxySED/Inst.16E09.04Z.spec.gz,1.15,0,0,0,0,0,sersic2d,2.29068452e-06,8.70813148e-07,0.327561757,1,CCM,0.5,3.0999999,CCM,0.0269335504,3.1,304,1,1272978458
object,13159835463707,53.2120274,-27.3361009,22.3882504,galaxySED/Const.20E09.1Z.spec.gz,1.92,0,0,0,0,0,sersic2d,2.5948072e-06,6.11099387e-07,0.118934552,1,CCM,0.899999976,3.0999999,CCM,0.0209991521,3.1,455,0,1315983386
object,13159835464731,53.2117331,-27.3359711,22.3882504,galaxySED/Const.20E09.1Z.spec.gz,1.92,0,0,0,0,0,sersic2d,2.5948072e-06,6.11099387e-07,0.118934552,1,CCM,0.899999976,3.0999999,CCM,0.0209874572,3.1,455,1,1315983386
object,13159835465755,53.2123208,-27.3357956,22.3882504,galaxySED/Const.20E09.1Z.spec.gz,1.92,0,0,0,0,0,sersic2d,2.5948072e-06,6.11099387e-07,0.118934552,1,CCM,0.899999976,3.0999999,CCM,0.0209923578,3.1,455,2,1315983386
object,13159835466779,53.2119201,-27.3356474,22.3882504,galaxySED/Const.20E09.1Z.spec.gz,1.92,0,0,0,0,0,sersic2d,2.5948072e-06,6.11099387e-07,0.118934552,1,CCM,0.899999976,3.0999999,CCM,0.0209776405,3.1,455,3,1315983386
object,13205637955611,52.7942378,-27.2513363,22.3132896,galaxySED/Const.32E09.04Z.spec.gz,1.44,0,0,0,0,0,sersic2d,4.0539149e-06,8.80844865e-07,4.5916045,1,CCM,0.899999976,3.0999999,CCM,0.034038418,3.1,204,0,1320563738
object,13205637956635,52.7946128,-27.2511372,22.3132896,galaxySED/Const.32E09.04Z.spec.gz,1.44,0,0,0,0,0,sersic2d,4.0539149e-06,8.80844865e-07,4.5916045,1,CCM,0.899999976,3.0999999,CCM,0.0340314417,3.1,204,1,1320563738
object,13205637957659,52.7940765,-27.2511195,22.3132896,galaxySED/Const.32E09.04Z.spec.gz,1.44,0,0,0,0,0,sersic2d,4.0539149e-06,8.80844865e-07,4.5916045,1,CCM,0.899999976,3.0999999,CCM,0.0340240329,3.1,204,2,1320563738
object,13205637958683,52.7943443,-27.2508448,22.3132896,galaxySED/Const.32E09.04Z.spec.gz,1.44,0,0,0,0,0,sersic2d,4.0539149e-06,8.80844865e-07,4.5916045,1,CCM,0.899999976,3.0999999,CCM,0.0340114064,3.1,204,3,1320563738
object,13214803370011,53.0297266,-27.5050943,22.3328304,galaxySED/Exp.16E09.1Z.spec.gz,1.84,0,0,0,0,0,sersic2d,2.00578624e-06,4.33214473e-07,2.3049092,1,CCM,0.899999976,3.0999999,CCM,0.0280586748,3.1,354,0,1321480218
object,13214803371035,53.0294207,-27.5049425,22.3328304,galaxySED/Exp.16E09.1Z.spec.gz,1.84,0,0,0,0,0,sersic2d,2.00578624e-06,4.33214473e-07,2.3049092,1,CCM,0.899999976,3.0999999,CCM,0.0280522397,3.1,354,1,1321480218
object,13740514000923,52.7475187,-27.2633329,22.9604797,galaxySED/Inst.25E09.04Z.spec.gz,0.74,0,0,0,0,0,sersic2d,2.93751523e-06,9.57532692e-07,2.83895449,1,CCM,0.600000024,3.0999999,CCM,0.0338500734,3.1,176,0,1374051354
object,13740514001947,52.747167,-27.2631587,22.9604797,galaxySED/Inst.25E09.04Z.spec.gz,0.74,0,0,0,0,0,sersic2d,2.93751523e-06,9.57532692e-07,2.83895449,1,CCM,0.600000024,3.0999999,CCM,0.0338364725,3.1,176,1,1374051354
object,14512602247194,53.1650045,-27.1955116,24.7472801,galaxySED/Inst.16E09.04Z.spec.gz,2.06,0,0,0,0,0,sersic2d,3.19029794e-06,2.95714188e-06,0.197495915,4,CCM,0.200000003,3.0999999,CCM,0.0216301842,3.1,783,0,1451259930
object,14512602248218,53.1651639,-27.1954627,24.7472801,galaxySED/Inst.16E09.04Z.spec.gz,2.06,0,0,0,0,0,sersic2d,3.19029794e-06,2.95714188e-06,0.197495915,4,CCM,0.200000003,3.0999999,CCM,0.0216351821,3.1,783,1,1451259930
object,15328051519514,52.8874509,-27.6644602,25.9314709,galaxySED/Inst.25E09.04Z.spec.gz,1.97,0,0,0,0,0,sersic2d,1.41123741e-06,1.40012342e-06,3.27156317,4,CCM,0.100000001,3.0999999,CCM,0.0246820193,3.1,78,0,1532805146
object,15328051520538,52.8870624,-27.664143,25.9314709,galaxySED/Inst.25E09.04Z.spec.gz,1.97,0,0,0,0,0,sersic2d,1.41123741e-06,1.40012342e-06,3.27156317,4,CCM,0.100000001,3.0999999,CCM,0.0246974462,3.1,78,1,1532805146
object,15513426296858,52.9109956,-27.2660269,24.5855503,galaxySED/Inst.20E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,2.63818962e-06,2.48977387e-06,1.82940179,4,CCM,0.400000006,3.0999999,CCM,0.0258764943,3.1,92,0,1551342618
object,15513426297882,52.9110263,-27.2654982,24.5855503,galaxySED/Inst.20E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,2.63818962e-06,2.48977387e-06,1.82940179,4,CCM,0.400000006,3.0999999,CCM,0.025852448,3.1,92,1,1551342618
