prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number
object,23309947405419,53.6403075,-27.629182,22.0657216,galaxySED/Inst.25E07.002Z.spec.gz,0.620000005,0.006780083290000001,0.000673305534,-0.0017313957199999999,0,0,sersic2d,0.059543152099999996,0.0276821607,91.4468198,1,CCM,1.56839867,1.24636816,CCM,0.0243363234,3.1,2276362,128,1
object,23310766604395,53.7022858,-28.3167543,22.1261336,galaxySED/Exp.25E08.04Z.spec.gz,0.620000005,0.00144561275,-0.013011635300000001,0.0223416686,0,0,sersic2d,0.0460091655,0.022297290600000002,122.070476,1,CCM,2.36774451,2.77930044,CCM,0.0277354355,3.1,2276442,128,0
object,23310766605419,53.70231999999999,-28.316521999999996,22.1261336,galaxySED/Exp.25E08.04Z.spec.gz,0.620000005,0.00144561275,-0.013011635300000001,0.0223416686,0,0,sersic2d,0.0460091655,0.022297290600000002,122.070476,1,CCM,1.92959337,1.32043301,CCM,0.0277357729,3.1,2276442,128,1
object,23356068364395,53.7333752,-27.9518948,22.1762567,galaxySED/Exp.50E08.04Z.spec.gz,0.620000005,-0.00411269907,0.00892471522,0.005422830579999999,0,0,sersic2d,0.0414302774,0.010488781,160.758905,1,CCM,3.02992798,1.97508625,CCM,0.0275604246,3.1,2280866,128,0
object,23356068365419,53.733409200000004,-27.9516624,22.1762567,galaxySED/Exp.50E08.04Z.spec.gz,0.620000005,-0.00411269907,0.00892471522,0.005422830579999999,0,0,sersic2d,0.0414302774,0.010488781,160.758905,1,CCM,1.96242843,4.72915875,CCM,0.027568619,3.1,2280866,128,1
object,23406162444395,52.9232531,-28.5320015,22.8524951,galaxySED/Inst.25E07.002Z.spec.gz,0.620000005,0.00380794867,-0.004238028079999999,-0.00561511517,0,0,sersic2d,0.04213032480000001,0.00565965604,1.38600851,1,CCM,0.390607672,3.55688923,CCM,0.0225347609,3.1,2285758,128,0
object,23406162445419,52.923287300000005,-28.531769099999998,22.8524951,galaxySED/Inst.25E07.002Z.spec.gz,0.620000005,0.00380794867,-0.004238028079999999,-0.00561511517,0,0,sersic2d,0.04213032480000001,0.00565965604,1.38600851,1,CCM,1.09889483,1.16409134,CCM,0.022521634,3.1,2285758,128,1
object,23408117887083,52.890168200000005,-28.6291955,22.7154746,galaxySED/Exp.16E08.0005Z.spec.gz,0.620000005,0.0038674413200000006,-0.0010659422300000002,-0.002835989,0,0,sersic2d,0.0525246767,0.0159647953,146.700579,1,CCM,2.70244999,3.98372162,CCM,0.0306171316,3.1,2285949,31,0
object,23408117888107,52.8908645,-28.6289087,22.7154746,galaxySED/Exp.16E08.0005Z.spec.gz,0.620000005,0.0038674413200000006,-0.0010659422300000002,-0.002835989,0,0,sersic2d,0.0525246767,0.0159647953,146.700579,1,CCM,2.26036364,4.11924691,CCM,0.0306257768,3.1,2285949,31,1
object,23408117889131,52.8908941,-28.628594899999996,22.7154746,galaxySED/Exp.16E08.0005Z.spec.gz,0.620000005,0.0038674413200000006,-0.0010659422300000002,-0.002835989,0,0,sersic2d,0.0525246767,0.0159647953,146.700579,1,CCM,0.09876213140000001,1.49988061,CCM,0.0306129402,3.1,2285949,31,2
object,23408117890155,52.8902468,-28.6284977,22.7154746,galaxySED/Exp.16E08.0005Z.spec.gz,0.620000005,0.0038674413200000006,-0.0010659422300000002,-0.002835989,0,0,sersic2d,0.0525246767,0.0159647953,146.700579,1,CCM,1.93539836,2.99577697,CCM,0.0305889728,3.1,2285949,31,3
object,23411978764395,52.810962800000006,-28.6234472,20.8213737,galaxySED/Const.16E09.1Z.spec.gz,0.620000005,0.00111653924,1.29737309e-05,-0.0031045675300000004,0,0,sersic2d,0.202411404,0.151916852,146.814213,1,CCM,1.9755833999999999,3.33862731,CCM,0.027794853199999997,3.1,2286326,128,0
object,23411978765419,52.8109971,-28.6232148,20.8213737,galaxySED/Const.16E09.1Z.spec.gz,0.620000005,0.00111653924,1.29737309e-05,-0.0031045675300000004,0,0,sersic2d,0.202411404,0.151916852,146.814213,1,CCM,1.9755833999999999,1.79274806,CCM,0.027786602,3.1,2286326,128,1
object,23412183564395,52.8740469,-28.525461600000003,20.7951471,galaxySED/Const.40E09.1Z.spec.gz,0.620000005,0.0010605071400000001,-0.0024669976,-0.0019371509600000002,0,0,sersic2d,0.160382454,0.109390769,40.5658105,1,CCM,1.42147891,1.56372214,CCM,0.0231732616,3.1,2286346,128,0
object,23412183565419,52.874081200000006,-28.5252293,20.7951471,galaxySED/Const.40E09.1Z.spec.gz,0.620000005,0.0010605071400000001,-0.0024669976,-0.0019371509600000002,0,0,sersic2d,0.160382454,0.109390769,40.5658105,1,CCM,1.99723251,2.69810333,CCM,0.023161431099999998,3.1,2286346,128,1
